season,game_date,home_team,away_team,pitch_type_counts,speed_bucket_counts,avg_release_speed,max_release_speed,total_pitches
2023,2023-04-08,ATL,SD,"{'FF': 100, 'SI': 82, 'CH': 50, 'CU': 39, 'ST': 27, 'SL': 18, 'FC': 11, 'FS': 7}","{'90-100': 164, '80-90': 137, '<80': 33}",87.96497005988024,97.1,334
2023,2023-04-08,AZ,LAD,"{'FF': 75, 'SI': 67, 'FC': 57, 'CH': 51, 'SL': 32, 'CU': 8, 'FS': 7}","{'90-100': 162, '80-90': 127, '<80': 8}",89.94612794612794,98.0,297
2023,2023-04-08,BAL,NYY,"{'FF': 125, 'CH': 77, 'SI': 40, 'ST': 22, 'SL': 21, 'KC': 19, 'CU': 19, 'FC': 1}","{'90-100': 173, '80-90': 124, '<80': 27}",89.21975308641976,97.8,324
2023,2023-04-08,CHC,TEX,"{'FF': 168, 'SI': 48, 'SL': 45, 'FC': 30, 'CH': 28, 'CU': 11, 'ST': 2, 'FS': 1}","{'90-100': 216, '80-90': 113, '<80': 4}",90.16096096096096,97.8,333
2023,2023-04-08,CLE,SEA,"{'FF': 94, 'SI': 64, 'FC': 41, 'CH': 38, 'SL': 23, 'ST': 19, 'CU': 15, 'FS': 2}","{'80-90': 146, '90-100': 108, '<80': 42}",87.44628378378378,95.2,296
2023,2023-04-08,COL,WSH,"{'FF': 166, 'CH': 53, 'SI': 36, 'SL': 33, 'KC': 12, 'CU': 2, 'FC': 2, 'FS': 1}","{'80-90': 165, '90-100': 115, '<80': 25}",87.98262295081967,97.5,305
2023,2023-04-08,DET,BOS,"{'FF': 107, 'SL': 58, 'SI': 44, 'FC': 31, 'CH': 23, 'FA': 22, 'FS': 10, 'ST': 9, 'CU': 8, 'KC': 4}","{'80-90': 160, '90-100': 134, '<80': 22}",88.31677215189873,98.5,316
2023,2023-04-08,LAA,TOR,"{'FF': 101, 'SI': 51, 'SL': 50, 'CH': 48, 'SV': 27, 'FC': 14, 'FS': 4, 'ST': 4}","{'80-90': 149, '90-100': 116, '<80': 34}",87.41638795986623,97.9,299
2023,2023-04-08,MIL,STL,"{'FF': 119, 'SI': 53, 'CU': 40, 'SL': 36, 'CH': 23, 'FC': 22, 'ST': 10}","{'90-100': 161, '80-90': 112, '<80': 30}",88.78184818481849,98.5,303
2023,2023-04-08,MIN,HOU,"{'FF': 118, 'SL': 43, 'ST': 39, 'FC': 31, 'SI': 15, 'CH': 14, 'FS': 11, 'CU': 10}","{'90-100': 123, '80-90': 107, '<80': 50, '100+': 1}",87.54661921708184,101.3,281
2023,2023-04-08,NYM,MIA,"{'FF': 129, 'FC': 39, 'CH': 37, 'SL': 33, 'SI': 23, 'ST': 21, 'FO': 16, 'KC': 9}","{'90-100': 168, '80-90': 136, '<80': 3}",89.80944625407166,98.3,307
2023,2023-04-08,PHI,CIN,"{'FF': 123, 'CU': 57, 'SL': 47, 'CH': 35, 'SI': 23, 'FC': 6, 'ST': 1}","{'90-100': 121, '80-90': 106, '<80': 65}",86.95068493150684,97.8,292
2023,2023-04-08,PIT,CWS,"{'FF': 103, 'SL': 90, 'CH': 34, 'SI': 33, 'CU': 19, 'ST': 14, 'FC': 8, 'FS': 8, 'KC': 5}","{'90-100': 145, '80-90': 126, '<80': 43}",88.11528662420382,99.4,314
2023,2023-04-08,SF,KC,"{'SL': 82, 'SI': 62, 'CH': 53, 'FF': 52, 'ST': 8, 'FC': 5, 'KC': 3}","{'80-90': 141, '90-100': 116, '100+': 5, '<80': 3}",89.42830188679245,100.3,265
2023,2023-04-08,TB,OAK,"{'FF': 80, 'CH': 39, 'ST': 34, 'SL': 33, 'SI': 23, 'FS': 20, 'FC': 18, 'FA': 17}","{'90-100': 114, '80-90': 101, '<80': 49}",86.39469696969697,99.3,264
2023,2023-04-09,ATL,SD,"{'FF': 123, 'CU': 50, 'SI': 47, 'SL': 36, 'FC': 33, 'CH': 31, 'ST': 9}","{'90-100': 144, '80-90': 129, '<80': 56}",87.13738601823708,98.6,329
2023,2023-04-09,AZ,LAD,"{'FF': 187, 'FC': 40, 'SL': 32, 'KC': 15, 'CU': 13, 'ST': 8, 'CH': 7, 'SI': 1, 'FS': 1}","{'90-100': 189, '80-90': 88, '<80': 24, '100+': 3}",90.19703947368421,100.5,304
2023,2023-04-09,BAL,NYY,"{'FF': 104, 'FC': 62, 'CH': 37, 'SL': 22, 'SI': 20, 'CU': 17, 'ST': 16, 'KC': 1}","{'80-90': 135, '90-100': 118, '<80': 26}",88.37598566308245,98.6,279
2023,2023-04-09,CHC,TEX,"{'FF': 104, 'ST': 46, 'CU': 33, 'FC': 31, 'CH': 26, 'SL': 24, 'SI': 17, 'KC': 3}","{'90-100': 138, '80-90': 115, '<80': 31}",88.12570422535211,98.0,284
2023,2023-04-09,CLE,SEA,"{'FF': 141, 'SL': 129, 'SI': 40, 'CH': 31, 'FC': 23, 'KC': 15, 'ST': 9, 'CU': 8, 'FS': 7}","{'90-100': 200, '80-90': 198, '<80': 5}",89.85186104218363,99.0,403
2023,2023-04-09,COL,WSH,"{'SL': 78, 'SI': 66, 'FF': 65, 'CU': 23, 'FS': 18, 'FC': 15, 'CH': 14, 'ST': 11, 'KC': 7}","{'80-90': 149, '90-100': 132, '<80': 16}",88.68249158249158,97.2,297
2023,2023-04-09,DET,BOS,"{'FF': 75, 'FC': 54, 'SL': 47, 'SI': 31, 'KC': 22, 'FS': 20, 'CH': 17, 'ST': 8, 'CU': 4}","{'90-100': 122, '80-90': 120, '<80': 36}",88.12877697841726,98.2,278
2023,2023-04-09,LAA,TOR,"{'FF': 169, 'SL': 123, 'CH': 42, 'SI': 23, 'CU': 19, 'ST': 11, 'FC': 7, 'FS': 3}","{'90-100': 219, '80-90': 164, '<80': 14}",90.20201511335011,98.8,397
2023,2023-04-09,MIL,STL,"{'FF': 122, 'SI': 50, 'CU': 46, 'SL': 41, 'CH': 32, 'ST': 18, 'FC': 4, 'FS': 1}","{'90-100': 170, '80-90': 85, '<80': 53, '100+': 6}",88.35828025477707,100.9,314
2023,2023-04-09,MIN,HOU,"{'FF': 94, 'SL': 72, 'FC': 54, 'KC': 33, 'FS': 14, 'CU': 8, 'CH': 8, 'SI': 8}","{'80-90': 149, '90-100': 137, '<80': 4, '100+': 1}",89.48865979381443,100.2,291
2023,2023-04-09,NYM,MIA,"{'FF': 103, 'SL': 67, 'SI': 65, 'CU': 22, 'CH': 21, 'ST': 19, 'FC': 1}","{'90-100': 139, '80-90': 124, '<80': 35}",87.7976510067114,96.5,298
2023,2023-04-09,PHI,CIN,"{'FF': 91, 'SI': 57, 'FS': 53, 'CH': 42, 'FC': 33, 'SL': 21, 'ST': 10, 'KC': 10, 'CU': 6}","{'80-90': 157, '90-100': 157, '<80': 9}",89.54829721362229,99.7,323
2023,2023-04-09,PIT,CWS,"{'FF': 106, 'SL': 72, 'CU': 21, 'CH': 19, 'SI': 15, 'ST': 9, 'KC': 3, 'FS': 2, 'FC': 1}","{'90-100': 132, '80-90': 100, '<80': 16}",90.43991935483871,99.2,248
2023,2023-04-09,SF,KC,"{'SI': 52, 'SL': 50, 'CH': 43, 'FF': 42, 'CU': 24, 'ST': 8, 'FC': 7, 'FS': 7, 'KC': 7}","{'80-90': 127, '90-100': 88, '<80': 25}",87.205,99.7,240
2023,2023-04-09,TB,OAK,"{'FF': 89, 'SI': 57, 'SL': 51, 'CH': 43, 'FC': 33, 'ST': 11, 'CU': 9}","{'90-100': 150, '80-90': 132, '<80': 11}",88.96928327645051,97.5,293
2023,2023-04-10,ATL,CIN,"{'SL': 95, 'FC': 70, 'FF': 61, 'SI': 49, 'CH': 39, 'CU': 9}","{'90-100': 165, '80-90': 151, '<80': 8}",89.50864197530863,99.4,323
2023,2023-04-10,AZ,MIL,"{'FF': 60, 'FC': 60, 'CH': 47, 'KC': 40, 'SL': 23, 'SI': 18, 'ST': 12, 'FS': 5, 'CU': 5}","{'80-90': 187, '90-100': 70, '<80': 13}",86.71296296296296,98.2,270
2023,2023-04-10,BAL,OAK,"{'FF': 112, 'ST': 57, 'SL': 44, 'SI': 35, 'CH': 28, 'FC': 10, 'CU': 8, 'FS': 7}","{'90-100': 138, '80-90': 122, '<80': 37, '100+': 4}",87.87176079734219,100.6,301
2023,2023-04-10,CHC,SEA,"{'FF': 88, 'SI': 64, 'SL': 41, 'KC': 36, 'FC': 19, 'ST': 18, 'CH': 15, 'CU': 5, 'FS': 2}","{'90-100': 159, '80-90': 91, '<80': 38}",88.89965277777777,97.8,288
2023,2023-04-10,CLE,NYY,"{'FC': 66, 'FF': 66, 'CU': 50, 'SL': 49, 'CH': 22, 'SI': 14, 'KC': 8}","{'80-90': 172, '90-100': 102, '<80': 1}",87.97090909090909,99.3,275
2023,2023-04-10,COL,STL,"{'SI': 81, 'FF': 53, 'CH': 37, 'SL': 34, 'ST': 17, 'CU': 12, 'FC': 8, 'KC': 7}","{'90-100': 122, '80-90': 107, '<80': 20}",89.30843373493975,97.8,249
2023,2023-04-10,LAA,WSH,"{'FF': 97, 'SL': 83, 'SI': 54, 'CH': 35, 'ST': 20, 'CU': 8, 'FS': 4, 'KC': 1}","{'90-100': 152, '80-90': 110, '<80': 40}",87.67019867549669,98.5,302
2023,2023-04-10,MIN,CWS,"{'FF': 89, 'SL': 88, 'SI': 27, 'FS': 26, 'CH': 24, 'KC': 22, 'CU': 9, 'ST': 6, 'FC': 1}","{'80-90': 178, '90-100': 88, '<80': 23, '100+': 3}",87.56849315068493,100.5,292
2023,2023-04-10,NYM,SD,"{'FF': 117, 'SL': 57, 'ST': 31, 'FC': 30, 'SI': 22, 'CH': 16, 'CU': 11, 'FS': 6, 'KC': 1}","{'90-100': 154, '80-90': 122, '<80': 15}",88.61615120274914,97.0,291
2023,2023-04-10,PHI,MIA,"{'FF': 92, 'SL': 55, 'SI': 47, 'ST': 32, 'CH': 31, 'FC': 17, 'CU': 6}","{'90-100': 124, '80-90': 108, '<80': 48}",88.09785714285715,98.7,280
2023,2023-04-10,PIT,HOU,"{'SL': 90, 'FF': 72, 'SI': 56, 'CH': 41, 'CU': 33, 'ST': 14, 'FC': 4}","{'90-100': 138, '80-90': 133, '<80': 39}",88.08129032258064,97.0,310
2023,2023-04-10,SF,LAD,"{'SI': 73, 'FF': 65, 'SV': 44, 'ST': 42, 'CH': 38, 'KC': 18, 'FC': 6, 'SL': 5}","{'90-100': 139, '80-90': 134, '<80': 18}",88.59072164948454,97.3,291
2023,2023-04-10,TB,BOS,"{'FF': 87, 'SL': 42, 'CU': 35, 'SI': 31, 'CH': 27, 'FC': 18, 'FS': 4, 'ST': 2}","{'90-100': 126, '80-90': 88, '<80': 32}",88.79756097560976,99.1,246
2023,2023-04-10,TEX,KC,"{'FF': 115, 'SL': 63, 'CH': 42, 'SI': 34, 'CU': 25, 'FC': 22, 'ST': 12, 'KC': 1}","{'90-100': 136, '80-90': 127, '<80': 51}",86.7312101910828,96.9,314
2023,2023-04-11,ATL,CIN,"{'FF': 86, 'SL': 70, 'SI': 50, 'KC': 40, 'CH': 37, 'FC': 16, 'CU': 11, 'FS': 7, 'ST': 4}","{'80-90': 173, '90-100': 138, '<80': 10}",87.59781931464175,96.4,321
2023,2023-04-11,AZ,MIL,"{'FC': 75, 'CH': 60, 'CU': 48, 'SI': 36, 'FF': 33, 'SL': 14}","{'90-100': 157, '80-90': 103, '<80': 6}",90.33759398496241,98.8,266
2023,2023-04-11,BAL,OAK,"{'FF': 156, 'ST': 60, 'SL': 55, 'CH': 37, 'CU': 17, 'SI': 9, 'FC': 8, 'KC': 2}","{'90-100': 166, '80-90': 161, '<80': 17}",88.94331395348837,98.9,344
2023,2023-04-11,CHC,SEA,"{'FF': 106, 'FC': 85, 'SL': 49, 'SI': 45, 'CH': 26, 'ST': 24, 'CU': 12, 'FS': 2}","{'80-90': 169, '90-100': 166, '<80': 14}",89.27679083094556,98.0,349
2023,2023-04-11,CLE,NYY,"{'FF': 109, 'SL': 70, 'CH': 36, 'SI': 25, 'KC': 22, 'CU': 12, 'FC': 10}","{'90-100': 138, '80-90': 128, '<80': 18}",89.68556338028169,98.9,284
2023,2023-04-11,COL,STL,"{'SL': 105, 'FF': 78, 'SI': 60, 'CU': 25, 'KC': 10, 'CH': 8, 'FC': 8}","{'80-90': 173, '90-100': 103, '<80': 16, '100+': 2}",88.6921768707483,101.3,294
2023,2023-04-11,LAA,WSH,"{'FF': 77, 'ST': 70, 'SL': 38, 'FC': 36, 'CU': 27, 'SI': 19, 'CH': 13, 'FS': 1}","{'80-90': 164, '90-100': 111, '<80': 6}",88.48825622775801,98.7,281
2023,2023-04-11,MIN,CWS,"{'FF': 106, 'CH': 44, 'SI': 35, 'CU': 26, 'ST': 25, 'FC': 18, 'SL': 11, 'FS': 9}","{'90-100': 147, '80-90': 112, '100+': 15}",90.9521897810219,103.3,274
2023,2023-04-11,NYM,SD,"{'FF': 92, 'SI': 63, 'CH': 51, 'SL': 45, 'ST': 39, 'CU': 11, 'FC': 8, 'SC': 2}","{'90-100': 154, '80-90': 130, '<80': 27}",89.29099678456592,98.0,311
2023,2023-04-11,PHI,MIA,"{'FF': 122, 'SL': 49, 'CH': 48, 'FC': 47, 'SI': 39, 'KC': 19}","{'90-100': 158, '80-90': 151, '<80': 15}",90.2537037037037,98.5,324
2023,2023-04-11,PIT,HOU,"{'FF': 99, 'SL': 37, 'CU': 33, 'SI': 31, 'ST': 28, 'FC': 24, 'CH': 21, 'KC': 15, 'FS': 3}","{'90-100': 164, '80-90': 64, '<80': 63}",88.12061855670103,99.7,291
2023,2023-04-11,SF,LAD,"{'SI': 83, 'FF': 75, 'SL': 52, 'FC': 42, 'CH': 16, 'CU': 13, 'ST': 9, 'FS': 4}","{'90-100': 181, '80-90': 107, '<80': 4, '100+': 2, 'Unknown': 1}",91.16020408163264,100.5,294
2023,2023-04-11,TB,BOS,"{'SI': 82, 'FF': 79, 'CH': 47, 'ST': 40, 'CU': 22, 'SL': 21, 'FC': 5, 'FS': 3}","{'90-100': 159, '80-90': 116, '<80': 22, '100+': 2}",90.07826086956523,100.2,299
2023,2023-04-11,TEX,KC,"{'FF': 120, 'SL': 62, 'CU': 30, 'SI': 27, 'ST': 25, 'CH': 24, 'FC': 9, 'FS': 3, 'KC': 3}","{'90-100': 175, '80-90': 67, '<80': 48, '100+': 13}",90.33696369636964,102.1,303
2023,2023-04-11,TOR,DET,"{'FF': 93, 'SL': 71, 'SI': 47, 'CU': 30, 'CH': 25, 'ST': 18, 'FS': 5}","{'90-100': 138, '80-90': 110, '<80': 41}",87.5560553633218,96.6,289
2023,2023-04-12,ATL,CIN,"{'FF': 144, 'SL': 77, 'FC': 40, 'CH': 21, 'ST': 13, 'FS': 10, 'CU': 4}","{'90-100': 158, '80-90': 129, '<80': 15, '100+': 7}",91.0042071197411,101.7,309
2023,2023-04-12,AZ,MIL,"{'FF': 93, 'SL': 58, 'SI': 58, 'ST': 30, 'FS': 19, 'CH': 13, 'FC': 9, 'CU': 3}","{'90-100': 158, '80-90': 104, '<80': 21}",89.84028268551236,99.3,283
2023,2023-04-12,BAL,OAK,"{'FF': 152, 'CH': 32, 'ST': 32, 'SI': 29, 'SL': 23, 'FC': 15, 'CU': 11, 'KC': 3, 'FS': 2}","{'90-100': 184, '80-90': 101, '<80': 14}",90.0020066889632,97.6,299
2023,2023-04-12,CHC,SEA,"{'SL': 63, 'FF': 57, 'SI': 44, 'FC': 29, 'SV': 26, 'ST': 17, 'KC': 17, 'FS': 15, 'CH': 9}","{'80-90': 149, '90-100': 126, '<80': 2}",89.0480144404332,97.6,277
2023,2023-04-12,CLE,NYY,"{'FF': 58, 'FC': 54, 'SI': 44, 'SL': 36, 'CH': 30, 'ST': 23, 'KC': 23, 'CU': 18, 'FS': 3, 'PO': 1}","{'80-90': 144, '90-100': 137, '<80': 9}",89.12034482758621,98.4,290
2023,2023-04-12,COL,STL,"{'FF': 115, 'SL': 90, 'CH': 27, 'FC': 18, 'SI': 17, 'ST': 8, 'KC': 7, 'CU': 5}","{'80-90': 142, '90-100': 119, '<80': 23, '100+': 3}",88.97282229965157,101.6,287
2023,2023-04-12,LAA,WSH,"{'FF': 108, 'SL': 60, 'CH': 27, 'CU': 24, 'SI': 23, 'FC': 9, 'ST': 7, 'FS': 3, 'KC': 1}","{'90-100': 135, '80-90': 121, '<80': 6}",90.08015267175573,98.4,262
2023,2023-04-12,MIN,CWS,"{'FF': 84, 'SL': 47, 'CH': 40, 'SI': 37, 'ST': 25, 'CU': 20, 'FC': 19, 'FS': 7, 'KC': 2, 'CS': 1}","{'80-90': 127, '90-100': 125, '<80': 23, '100+': 7}",89.01879432624114,101.7,282
2023,2023-04-12,NYM,SD,"{'FF': 157, 'CH': 37, 'SL': 36, 'FC': 20, 'SI': 19, 'CU': 15, 'ST': 14, 'KC': 12, 'SC': 2}","{'90-100': 186, '80-90': 117, '<80': 9}",90.61089743589743,97.3,312
2023,2023-04-12,PHI,MIA,"{'FF': 102, 'SI': 55, 'CU': 36, 'SL': 30, 'CH': 27, 'ST': 23, 'FC': 23, 'KC': 1}","{'90-100': 199, '80-90': 94, '100+': 4}",92.27777777777777,101.0,297
2023,2023-04-12,PIT,HOU,"{'FF': 100, 'CU': 59, 'SL': 50, 'CH': 32, 'FC': 32, 'ST': 20, 'SI': 15, 'FS': 9}","{'80-90': 177, '90-100': 87, '<80': 52, '100+': 1}",85.47192429022081,100.8,317
2023,2023-04-12,SF,LAD,"{'SL': 92, 'FF': 85, 'SI': 82, 'ST': 31, 'FS': 25, 'CH': 21, 'KC': 17, 'CU': 12, 'FC': 8}","{'90-100': 195, '80-90': 146, '<80': 32}",88.87292225201072,97.3,373
2023,2023-04-12,TB,BOS,"{'FF': 107, 'SL': 50, 'CH': 39, 'SI': 35, 'FC': 32, 'ST': 15, 'CU': 11, 'FS': 4}","{'90-100': 155, '80-90': 95, '<80': 43}",89.07133105802048,98.7,293
2023,2023-04-12,TEX,KC,"{'FF': 109, 'CU': 41, 'SL': 41, 'CH': 31, 'FS': 30, 'FC': 23, 'SI': 17, 'ST': 5}","{'90-100': 165, '80-90': 115, '<80': 17}",89.78148148148148,98.0,297
2023,2023-04-12,TOR,DET,"{'FF': 101, 'FS': 51, 'SI': 38, 'SL': 38, 'FC': 28, 'CH': 21, 'KC': 6, 'ST': 1}","{'90-100': 145, '80-90': 139}",90.13345070422535,98.6,284
2023,2023-04-13,BAL,OAK,"{'FF': 138, 'CH': 41, 'SI': 35, 'FC': 27, 'CU': 27, 'SV': 23, 'SL': 21, 'ST': 9, 'FS': 5, 'KC': 1}","{'90-100': 169, '80-90': 125, '<80': 30, '100+': 3}",88.70764525993884,101.3,327
2023,2023-04-13,CIN,PHI,"{'FF': 96, 'CU': 65, 'CH': 45, 'SL': 41, 'SI': 26, 'ST': 13, 'FC': 8}","{'80-90': 122, '90-100': 113, '<80': 59}",86.62687074829931,98.8,294
2023,2023-04-13,NYY,MIN,"{'FF': 80, 'SL': 57, 'SI': 42, 'FS': 27, 'FC': 25, 'CH': 12, 'FA': 11, 'CU': 8, 'KC': 6, 'EP': 1}","{'90-100': 147, '80-90': 105, '<80': 17}",89.27137546468401,99.7,269
2023,2023-04-13,SD,MIL,"{'SI': 79, 'FF': 75, 'CH': 49, 'FC': 40, 'ST': 28, 'CU': 26, 'SL': 18, 'FS': 8}","{'80-90': 160, '90-100': 134, '<80': 29}",87.3046439628483,97.2,323
2023,2023-04-13,STL,PIT,"{'FF': 89, 'SI': 67, 'SL': 50, 'CH': 43, 'CU': 27, 'FC': 11, 'ST': 5}","{'90-100': 163, '80-90': 116, '<80': 12, '100+': 1}",89.48150684931507,100.6,292
2023,2023-04-13,TB,BOS,"{'FC': 65, 'SI': 53, 'FF': 39, 'CH': 34, 'ST': 34, 'CU': 18, 'SL': 16, 'FS': 8, 'KC': 3}","{'80-90': 162, '90-100': 71, '<80': 37}",85.96518518518518,96.3,270
2023,2023-04-13,TOR,DET,"{'SI': 102, 'SL': 65, 'FF': 54, 'CH': 22, 'CU': 22, 'FC': 17, 'ST': 15, 'FS': 12, 'KC': 6}","{'90-100': 147, '80-90': 123, '<80': 45}",87.11936507936508,97.9,315
2023,2023-04-14,BOS,LAA,"{'SL': 101, 'SI': 75, 'FF': 55, 'FC': 49, 'CH': 27, 'CU': 13, 'FS': 9, 'ST': 6}","{'80-90': 163, '90-100': 156, '<80': 16}",88.56417910447762,96.4,335
2023,2023-04-14,CIN,PHI,"{'FF': 105, 'SI': 52, 'CH': 43, 'FS': 41, 'FC': 37, 'SL': 29, 'ST': 19, 'CU': 4}","{'80-90': 161, '90-100': 155, '<80': 12, '100+': 2}",88.89090909090909,100.4,330
2023,2023-04-14,CWS,BAL,"{'FF': 130, 'SL': 84, 'SI': 34, 'CH': 25, 'CU': 14, 'FC': 13, 'KC': 10, 'FS': 7}","{'90-100': 165, '80-90': 114, '<80': 24, '100+': 14}",90.04700315457414,101.6,317
2023,2023-04-14,DET,SF,"{'FF': 122, 'SL': 103, 'SI': 72, 'CH': 44, 'FC': 36, 'CU': 23, 'KC': 7}","{'90-100': 190, '80-90': 184, '<80': 32, '100+': 1}",88.48476658476659,100.7,407
2023,2023-04-14,HOU,TEX,"{'FF': 83, 'FC': 59, 'SL': 52, 'SI': 49, 'CH': 31, 'CU': 27, 'ST': 11}","{'80-90': 134, '90-100': 130, '<80': 48}",87.18621794871794,99.2,312
2023,2023-04-14,KC,ATL,"{'SL': 84, 'FF': 67, 'SI': 62, 'CU': 48, 'CH': 13, 'ST': 4, 'KC': 3, 'FC': 3, 'FS': 1}","{'80-90': 157, '90-100': 122, '<80': 5, '100+': 1}",88.24280701754387,100.4,285
2023,2023-04-14,LAD,CHC,"{'FF': 118, 'CH': 58, 'SL': 44, 'SI': 36, 'FC': 28, 'CU': 6}","{'80-90': 147, '90-100': 141, '<80': 2}",89.23482758620689,99.7,290
2023,2023-04-14,MIA,AZ,"{'FF': 87, 'FC': 44, 'CH': 35, 'CU': 28, 'SI': 28, 'SL': 19, 'ST': 9}","{'80-90': 120, '90-100': 105, '<80': 25}",88.02839999999999,96.5,250
2023,2023-04-14,NYY,MIN,"{'FC': 73, 'FF': 56, 'ST': 36, 'CH': 35, 'SI': 28, 'SL': 10, 'CU': 5, 'KC': 4, 'FS': 1}","{'90-100': 122, '80-90': 101, '<80': 19, '100+': 6}",89.55322580645162,102.3,248
2023,2023-04-14,OAK,NYM,"{'FF': 150, 'SI': 88, 'SL': 46, 'FC': 29, 'FA': 24, 'ST': 23, 'CH': 20, 'FO': 17, 'CU': 8, 'FS': 2, 'EP': 1}","{'90-100': 247, '80-90': 118, '<80': 43}",88.38112745098039,98.8,408
2023,2023-04-14,SD,MIL,"{'FF': 92, 'FC': 68, 'CH': 60, 'SI': 45, 'CU': 44, 'SL': 13, 'FA': 7, 'FS': 1}","{'80-90': 162, '90-100': 116, '<80': 52}",85.63818181818182,97.9,330
2023,2023-04-14,SEA,COL,"{'FF': 93, 'SI': 56, 'CH': 56, 'SL': 38, 'ST': 16, 'KC': 15, 'FC': 13, 'CU': 8}","{'80-90': 131, '90-100': 103, '<80': 61}",86.57254237288136,99.0,295
2023,2023-04-14,STL,PIT,"{'SL': 53, 'FF': 53, 'SI': 52, 'CU': 51, 'ST': 20, 'CH': 13, 'FC': 8, 'FS': 1}","{'90-100': 124, '80-90': 100, '<80': 27}",88.23466135458168,99.3,251
2023,2023-04-14,TOR,TB,"{'FF': 96, 'SI': 58, 'FC': 32, 'SL': 31, 'CH': 24, 'SV': 19, 'FS': 15, 'CU': 7, 'ST': 6}","{'90-100': 156, '80-90': 128, '<80': 4}",90.12673611111111,97.8,288
2023,2023-04-14,WSH,CLE,"{'FF': 105, 'SI': 72, 'FC': 46, 'SL': 26, 'CH': 26, 'CU': 25, 'FS': 22, 'ST': 2}","{'90-100': 162, '80-90': 146, '<80': 16}",89.8283950617284,99.9,324
2023,2023-04-15,BOS,LAA,"{'FF': 133, 'SL': 39, 'CH': 39, 'CU': 35, 'FC': 28, 'SI': 28, 'ST': 15, 'KC': 9, 'FS': 5}","{'80-90': 156, '90-100': 120, '<80': 55}",87.54441087613293,97.8,331
2023,2023-04-15,CIN,PHI,"{'FF': 107, 'SL': 80, 'FC': 66, 'FA': 27, 'SI': 22, 'ST': 11, 'CH': 10}","{'90-100': 190, '80-90': 99, '<80': 34}",88.59783281733746,99.9,323
2023,2023-04-15,CWS,BAL,"{'FF': 115, 'SI': 68, 'SL': 60, 'CH': 41, 'ST': 31, 'FC': 20, 'CU': 13, 'KC': 2}","{'90-100': 192, '80-90': 145, '<80': 13, 'Unknown': 1}",89.98428571428572,99.4,350
2023,2023-04-15,DET,SF,"{'SL': 83, 'SI': 78, 'FF': 73, 'CH': 46, 'KC': 26, 'ST': 19, 'CU': 8, 'FS': 7, 'FC': 7}","{'80-90': 188, '90-100': 139, '<80': 20}",88.23688760806917,98.0,347
2023,2023-04-15,HOU,TEX,"{'FF': 121, 'FC': 45, 'KC': 33, 'CH': 28, 'SL': 15, 'ST': 9, 'CU': 5, 'FS': 4, 'SI': 3}","{'90-100': 172, '80-90': 89, '<80': 2}",91.46730038022814,99.3,263
2023,2023-04-15,KC,ATL,"{'FF': 99, 'SL': 61, 'SI': 51, 'CH': 51, 'FC': 29, 'CU': 28, 'FS': 5, 'KC': 2}","{'80-90': 216, '90-100': 60, '<80': 50}",85.51932515337423,99.9,326
2023,2023-04-15,LAD,CHC,"{'FF': 86, 'FC': 46, 'SL': 46, 'SI': 32, 'ST': 30, 'KC': 16, 'FS': 15, 'CU': 14, 'CH': 8}","{'90-100': 139, '80-90': 137, '<80': 17}",88.67372013651878,96.5,293
2023,2023-04-15,MIA,AZ,"{'FF': 86, 'SL': 70, 'SI': 36, 'FC': 30, 'CH': 11, 'CU': 9, 'KC': 7, 'FS': 2}","{'80-90': 154, '90-100': 84, '<80': 13}",87.5003984063745,97.2,251
2023,2023-04-15,NYY,MIN,"{'FF': 85, 'SL': 49, 'CH': 46, 'CU': 30, 'SI': 26, 'FS': 26, 'ST': 14}","{'80-90': 162, '90-100': 113, '<80': 1}",88.4090579710145,96.6,276
2023,2023-04-15,OAK,NYM,"{'FF': 95, 'SL': 48, 'CH': 35, 'SI': 33, 'FC': 29, 'FS': 26, 'ST': 17, 'CU': 4, 'KC': 1}","{'90-100': 153, '80-90': 126, '<80': 9}",89.74895833333333,98.1,288
2023,2023-04-15,SD,MIL,"{'FF': 143, 'SI': 56, 'CU': 54, 'CH': 36, 'SL': 29, 'ST': 24, 'FC': 3, 'SC': 2, 'FS': 1, 'PO': 1}","{'90-100': 177, '80-90': 104, '<80': 68}",88.67650429799427,99.2,349
2023,2023-04-15,SEA,COL,"{'FF': 112, 'SL': 63, 'SI': 61, 'CH': 32, 'ST': 19, 'CU': 18, 'KC': 7}","{'90-100': 143, '80-90': 140, '<80': 29}",88.65641025641025,96.5,312
2023,2023-04-15,STL,PIT,"{'FF': 84, 'SI': 79, 'SL': 68, 'CU': 41, 'CH': 37, 'ST': 17, 'FS': 4, 'FC': 3}","{'90-100': 159, '80-90': 132, '<80': 30, '100+': 12}",88.9993993993994,102.4,333
2023,2023-04-15,TOR,TB,"{'FF': 72, 'SL': 56, 'SI': 56, 'CH': 43, 'ST': 22, 'CU': 21, 'FS': 10, 'FC': 10}","{'80-90': 150, '90-100': 112, '<80': 28}",88.23310344827586,98.9,290
2023,2023-04-15,WSH,CLE,"{'SL': 99, 'FF': 66, 'SI': 60, 'CH': 27, 'FC': 22, 'CU': 16, 'ST': 15, 'KC': 14}","{'80-90': 157, '90-100': 134, '<80': 28}",87.6257053291536,98.6,319
